week,is_regular,team_id,team_name,points,opp_team_id,opp_team_name,is_bye,outcome
15,False,4,Medulla Amendola,67.0,8,Slumber Lumber,False,L
15,False,5,And god said I  hate you Tebow,86.0,6,LUCK isonmyside,False,L
15,False,6,LUCK isonmyside,92.0,5,And god said I  hate you Tebow,False,W
15,False,8,Slumber Lumber,92.0,4,Medulla Amendola,False,W
15,False,9,Schaub on my Knob,111.0,1,Toomer's Coroners,False,W
15,False,10,High Noon,111.0,12,Rule #76,False,L
15,False,11,Peyton  Man-thing,129.0,3,Team Munford,False,W
15,False,12,Rule #76,117.0,10,High Noon,False,W
15,False,13,Shake Them Dreads,98.0,2,Team O'Dell,False,W
16,False,1,Toomer's Coroners,115.0,5,And god said I  hate you Tebow,False,W
16,False,2,Team O'Dell,94.0,10,High Noon,False,W
16,False,3,Team Munford,83.5,4,Medulla Amendola,False,W
16,False,4,Medulla Amendola,78.0,3,Team Munford,False,L
16,False,5,And god said I  hate you Tebow,87.5,1,Toomer's Coroners,False,L
16,False,6,LUCK isonmyside,102.0,9,Schaub on my Knob,False,W
16,False,8,Slumber Lumber,74.0,11,Peyton  Man-thing,False,L
16,False,9,Schaub on my Knob,80.0,6,LUCK isonmyside,False,L
16,False,10,High Noon,56.0,2,Team O'Dell,False,L
16,False,11,Peyton  Man-thing,93.5,8,Slumber Lumber,False,W
16,False,12,Rule #76,101.0,13,Shake Them Dreads,False,L
16,False,13,Shake Them Dreads,110.0,12,Rule #76,False,W
