week,is_regular,team_id,team_name,points,opp_team_id,opp_team_name,is_bye,outcome
13,True,1,Jaquizz Onyourface,133.0,13,Rice Beater,False,L
13,True,2,Team O'Dell,108.0,8,Beats by Ray,False,L
13,True,3,Team Munford,86.0,9,Schaub on my Knob,False,L
13,True,4,Team Cornelius,78.0,10,High Noon,False,W
13,True,5,And god said I  hate you Tebow,62.0,11,Peyton  Man-thing,False,L
13,True,6,LUCK isonmyside,104.0,12,Rule #76,False,W
13,True,8,Beats by Ray,113.0,2,Team O'Dell,False,W
13,True,9,Schaub on my Knob,102.0,3,Team Munford,False,W
13,True,10,High Noon,72.0,4,Team Cornelius,False,L
13,True,11,Peyton  Man-thing,107.0,5,And god said I  hate you Tebow,False,W
13,True,12,Rule #76,102.0,6,LUCK isonmyside,False,L
13,True,13,Rice Beater,151.0,1,Jaquizz Onyourface,False,W
14,False,1,Jaquizz Onyourface,107.0,13,Rice Beater,False,L
14,False,2,Team O'Dell,90.0,10,High Noon,False,L
14,False,3,Team Munford,130.0,11,Peyton  Man-thing,False,W
14,False,4,Team Cornelius,71.0,5,And god said I  hate you Tebow,False,L
14,False,5,And god said I  hate you Tebow,89.0,4,Team Cornelius,False,W
14,False,6,LUCK isonmyside,85.0,12,Rule #76,False,L
14,False,8,Beats by Ray,116.0,9,Schaub on my Knob,False,W
14,False,9,Schaub on my Knob,93.0,8,Beats by Ray,False,L
14,False,10,High Noon,108.0,2,Team O'Dell,False,W
14,False,11,Peyton  Man-thing,126.0,3,Team Munford,False,L
14,False,12,Rule #76,103.0,6,LUCK isonmyside,False,W
14,False,13,Rice Beater,145.0,1,Jaquizz Onyourface,False,W
15,False,1,Jaquizz Onyourface,104.0,11,Peyton  Man-thing,False,L
15,False,2,Team O'Dell,79.0,4,Team Cornelius,False,W
15,False,3,Team Munford,70.0,12,Rule #76,False,L
15,False,4,Team Cornelius,70.0,2,Team O'Dell,False,L
15,False,5,And god said I  hate you Tebow,88.0,10,High Noon,False,L
15,False,6,LUCK isonmyside,105.0,9,Schaub on my Knob,False,W
15,False,8,Beats by Ray,82.0,13,Rice Beater,False,L
15,False,9,Schaub on my Knob,92.0,6,LUCK isonmyside,False,L
15,False,10,High Noon,92.0,5,And god said I  hate you Tebow,False,W
15,False,11,Peyton  Man-thing,134.0,1,Jaquizz Onyourface,False,W
15,False,12,Rule #76,85.0,3,Team Munford,False,W
15,False,13,Rice Beater,96.0,8,Beats by Ray,False,W
16,False,1,Jaquizz Onyourface,96.0,9,Schaub on my Knob,False,W
16,False,2,Team O'Dell,110.0,10,High Noon,False,W
16,False,3,Team Munford,85.0,8,Beats by Ray,False,W
16,False,4,Team Cornelius,70.0,5,And god said I  hate you Tebow,False,W
16,False,5,And god said I  hate you Tebow,63.0,4,Team Cornelius,False,L
16,False,6,LUCK isonmyside,83.0,11,Peyton  Man-thing,False,L
16,False,8,Beats by Ray,58.0,3,Team Munford,False,L
16,False,9,Schaub on my Knob,87.0,1,Jaquizz Onyourface,False,L
16,False,10,High Noon,82.0,2,Team O'Dell,False,L
16,False,11,Peyton  Man-thing,131.0,6,LUCK isonmyside,False,W
16,False,12,Rule #76,100.0,13,Rice Beater,False,L
16,False,13,Rice Beater,113.0,12,Rule #76,False,W
