week,is_playoff,team_id,team_name,player_id,player_name,position,slot,started,points,projected_points,on_bye
4,False,12,Rule  #76,4379399,James Cook,RB,RB,True,5.3,14.25,False
4,False,12,Rule  #76,4241478,DeVonta Smith,WR,BE,False,0.0,0.0,False
4,False,12,Rule  #76,4385690,Dalton Kincaid,TE,TE,True,7.2,8.6,False
4,False,12,Rule  #76,3917315,Kyler Murray,QB,QB,True,9.98,20.39,False
4,False,12,Rule  #76,4569987,Jaylen Warren,RB,BE,False,0.0,0.0,False
4,False,12,Rule  #76,4678008,Jonathon Brooks,RB,IR,False,0.0,0.0,False
4,False,12,Rule  #76,4035676,Zack Moss,RB,RB,True,15.8,13.29,False
4,False,12,Rule  #76,4038815,Rico Dowdle,RB,RB/WR/TE,True,12.6,9.59,False
4,False,12,Rule  #76,4432773,Brian Thomas Jr.,WR,BE,False,18.9,7.9,False
4,False,12,Rule  #76,15683,Justin Tucker,K,K,True,5.0,7.83,False
4,False,12,Rule  #76,4241463,Jerry Jeudy,WR,BE,False,10.2,7.64,False
4,False,12,Rule  #76,4036133,T.J. Hockenson,TE,BE,False,0.0,0.0,False
4,False,12,Rule  #76,12483,Matthew Stafford,QB,BE,False,4.86,13.26,False
4,False,12,Rule  #76,2310331,Tyler Johnson,WR,BE,False,0.0,6.98,False
4,False,12,Rule  #76,3917657,Zack Baun,LB,DP,True,6.0,9.75,False
4,False,12,Rule  #76,-16034,Texans D/ST,D/ST,D/ST,True,1.0,7.12,False
4,False,11,ConcreteJungleWet DreamTomato,4430807,Bijan Robinson,RB,RB,True,9.4,18.05,False
4,False,11,ConcreteJungleWet DreamTomato,16800,Davante Adams,WR,BE,False,0.0,0.0,False
4,False,11,ConcreteJungleWet DreamTomato,4040715,Jalen Hurts,QB,QB,True,16.32,19.47,False
4,False,11,ConcreteJungleWet DreamTomato,4595348,Malik Nabers,WR,WR,True,17.1,15.53,False
4,False,11,ConcreteJungleWet DreamTomato,3116365,Mark Andrews,TE,TE,True,0.0,6.23,False
4,False,11,ConcreteJungleWet DreamTomato,3116165,Chris Godwin,WR,WR,True,9.9,12.74,False
4,False,11,ConcreteJungleWet DreamTomato,4361579,Javonte Williams,RB,RB/WR/TE,True,9.0,8.68,False
4,False,11,ConcreteJungleWet DreamTomato,4428557,Tyjae Spears,RB,BE,False,10.9,7.51,False
4,False,11,ConcreteJungleWet DreamTomato,4635008,Keon Coleman,WR,BE,False,6.6,3.64,False
4,False,11,ConcreteJungleWet DreamTomato,4241985,J.K. Dobbins,RB,RB,True,7.7,14.04,False
4,False,11,ConcreteJungleWet DreamTomato,16733,Odell Beckham Jr.,WR,IR,False,0.0,0.0,False
4,False,11,ConcreteJungleWet DreamTomato,-16025,49ers D/ST,D/ST,D/ST,True,23.0,6.95,False
4,False,11,ConcreteJungleWet DreamTomato,3916655,Maxx Crosby,DE,BE,False,0.0,0.0,False
4,False,11,ConcreteJungleWet DreamTomato,4360234,Evan McPherson,K,K,True,13.0,8.2,False
4,False,11,ConcreteJungleWet DreamTomato,4360238,Dameon Pierce,RB,BE,False,0.0,0.0,False
4,False,11,ConcreteJungleWet DreamTomato,4426338,Bo Nix,QB,BE,False,6.7,14.6,False
4,False,11,ConcreteJungleWet DreamTomato,4360078,Alec Pierce,WR,BE,False,1.4,5.52,False
4,False,11,ConcreteJungleWet DreamTomato,3116724,Germaine Pratt,LB,DP,True,9.0,9.66,False
4,False,4,Injured Reserve ,3117251,Christian McCaffrey,RB,BE,False,0.0,0.0,False
4,False,4,Injured Reserve ,3116385,Joe Mixon,RB,BE,False,0.0,0.0,False
4,False,4,Injured Reserve ,4372016,Jaylen Waddle,WR,BE,False,5.6,7.77,False
4,False,4,Injured Reserve ,4360438,Brandon Aiyuk,WR,WR,True,5.8,10.81,False
4,False,4,Injured Reserve ,3915416,DJ Moore,WR,RB/WR/TE,True,9.7,12.23,False
4,False,4,Injured Reserve ,3915511,Joe Burrow,QB,QB,True,16.28,18.68,False
4,False,4,Injured Reserve ,4366031,Tank Dell,WR,BE,False,0.0,0.0,False
4,False,4,Injured Reserve ,3123076,David Njoku,TE,IR,False,0.0,0.0,False
4,False,4,Injured Reserve ,4429205,Jordan Addison,WR,WR,True,21.4,8.99,False
4,False,4,Injured Reserve ,3124005,Zaire Franklin,LB,DP,True,9.0,10.31,False
4,False,4,Injured Reserve ,4242431,Ty Chandler,RB,RB,True,1.8,6.82,False
4,False,4,Injured Reserve ,-16033,Ravens D/ST,D/ST,D/ST,True,10.0,3.36,False
4,False,4,Injured Reserve ,3916433,Jakobi Meyers,WR,BE,False,7.4,9.6,False
4,False,4,Injured Reserve ,3049899,Younghoe Koo,K,K,True,20.0,7.77,False
4,False,4,Injured Reserve ,3052587,Baker Mayfield,QB,BE,False,28.88,16.52,False
4,False,4,Injured Reserve ,4360294,Antonio Gibson,RB,BE,False,9.4,6.35,False
4,False,4,Injured Reserve ,4242557,Colby Parkinson,TE,TE,True,5.3,6.36,False
4,False,4,Injured Reserve ,4714365,Carson Steele,RB,RB,True,-0.9,10.63,False
4,False,3,Jim Ward's Ole Dick Necks,4241389,CeeDee Lamb,WR,WR,True,20.1,16.1,False
4,False,3,Jim Ward's Ole Dick Necks,4361529,Isiah Pacheco,RB,IR,False,0.0,0.0,False
4,False,3,Jim Ward's Ole Dick Necks,4697815,Rachaad White,RB,RB,True,9.4,10.98,False
4,False,3,Jim Ward's Ole Dick Necks,2977187,Cooper Kupp,WR,BE,False,0.0,0.0,False
4,False,3,Jim Ward's Ole Dick Necks,4432577,C.J. Stroud,QB,QB,True,23.5,19.18,False
4,False,3,Jim Ward's Ole Dick Necks,4428331,Rashee Rice,WR,WR,True,3.0,15.59,False
4,False,3,Jim Ward's Ole Dick Necks,3068267,Austin Ekeler,RB,BE,False,0.0,0.0,False
4,False,3,Jim Ward's Ole Dick Necks,3040151,George Kittle,TE,TE,True,12.5,10.45,False
4,False,3,Jim Ward's Ole Dick Necks,4372019,Jerome Ford,RB,RB,True,12.0,11.75,False
4,False,3,Jim Ward's Ole Dick Necks,4373626,Tyler Allgeier,RB,BE,False,10.0,5.61,False
4,False,3,Jim Ward's Ole Dick Necks,4241479,Tua Tagovailoa,QB,BE,False,0.0,0.0,False
4,False,3,Jim Ward's Ole Dick Necks,4040655,Darnell Mooney,WR,RB/WR/TE,True,7.1,9.49,False
4,False,3,Jim Ward's Ole Dick Necks,16731,Brandin Cooks,WR,BE,False,2.1,6.31,False
4,False,3,Jim Ward's Ole Dick Necks,2971573,Ka'imi Fairbairn,K,K,True,6.0,8.6,False
4,False,3,Jim Ward's Ole Dick Necks,3117256,Dalton Schultz,TE,BE,False,4.9,6.59,False
4,False,3,Jim Ward's Ole Dick Necks,-16018,Saints D/ST,D/ST,BE,False,3.0,4.66,False
4,False,3,Jim Ward's Ole Dick Necks,14979,Bobby Wagner,LB,DP,True,12.0,9.83,False
4,False,3,Jim Ward's Ole Dick Necks,-16015,Dolphins D/ST,D/ST,D/ST,True,4.0,7.62,False
4,False,8,SCLSU Mud Dogs,4427366,Breece Hall,RB,RB,True,2.8,17.57,False
4,False,8,SCLSU Mud Dogs,4426502,Drake London,WR,WR,True,9.4,11.17,False
4,False,8,SCLSU Mud Dogs,4361370,Chris Olave,WR,WR,True,12.7,11.43,False
4,False,8,SCLSU Mud Dogs,4429084,Anthony Richardson,QB,BE,False,5.24,15.89,False
4,False,8,SCLSU Mud Dogs,4361777,Zamir White,RB,BE,False,3.0,9.77,False
4,False,8,SCLSU Mud Dogs,4035538,David Montgomery,RB,RB,True,14.5,12.84,False
4,False,8,SCLSU Mud Dogs,4239993,Tee Higgins,WR,BE,False,9.0,9.7,False
4,False,8,SCLSU Mud Dogs,4362249,Jayden Reed,WR,RB/WR/TE,True,23.6,10.34,False
4,False,8,SCLSU Mud Dogs,4432665,Brock Bowers,TE,TE,True,4.1,9.07,False
4,False,8,SCLSU Mud Dogs,4426348,Jayden Daniels,QB,QB,True,24.02,22.08,False
4,False,8,SCLSU Mud Dogs,4426385,Zach Charbonnet,RB,BE,False,7.9,7.1,False
4,False,8,SCLSU Mud Dogs,3121544,T.J. Edwards,LB,DP,True,9.0,9.45,False
4,False,8,SCLSU Mud Dogs,3917232,Tyler Bass,K,K,True,5.0,8.0,False
4,False,8,SCLSU Mud Dogs,4685247,Braelon Allen,RB,BE,False,5.1,7.96,False
4,False,8,SCLSU Mud Dogs,-16013,Raiders D/ST,D/ST,D/ST,True,10.0,8.03,False
4,False,8,SCLSU Mud Dogs,4596448,Bucky Irving,RB,BE,False,12.0,9.09,False
4,False,8,SCLSU Mud Dogs,4362238,Chase Brown,RB,BE,False,22.2,6.73,False
5,False,13,Christopher's Kryptonite ,4374302,Amon-Ra St. Brown,WR,BE,False,0.0,0.0,True
5,False,13,Christopher's Kryptonite ,4430737,Kyren Williams,RB,RB,True,15.0,19.08,False
5,False,13,Christopher's Kryptonite ,3139477,Patrick Mahomes,QB,QB,True,13.44,15.66,False
5,False,13,Christopher's Kryptonite ,16737,Mike Evans,WR,WR,True,20.7,12.24,False
5,False,13,Christopher's Kryptonite ,3045147,James Conner,RB,BE,False,14.0,12.07,False
5,False,13,Christopher's Kryptonite ,4259545,D'Andre Swift,RB,RB,True,19.0,13.95,False
5,False,13,Christopher's Kryptonite ,3895856,Christian Kirk,WR,BE,False,10.8,9.95,False
5,False,13,Christopher's Kryptonite ,4242355,Jake Ferguson,TE,TE,True,11.0,9.42,False
5,False,13,Christopher's Kryptonite ,4431299,Rome Odunze,WR,BE,False,6.5,7.03,False
5,False,13,Christopher's Kryptonite ,3050073,Foyesade Oluokun,LB,IR,False,0.0,0.0,False
5,False,13,Christopher's Kryptonite ,4429275,Trey Benson,RB,BE,False,0.0,3.58,False
5,False,13,Christopher's Kryptonite ,-16002,Bills D/ST,D/ST,BE,False,2.0,4.54,False
5,False,13,Christopher's Kryptonite ,4360569,Jordan Mason,RB,RB/WR/TE,True,8.3,17.4,False
5,False,13,Christopher's Kryptonite ,4361050,Isaiah Likely,TE,BE,False,14.8,5.17,False
5,False,13,Christopher's Kryptonite ,3918330,Logan Wilson,LB,DP,True,9.0,9.79,False
5,False,13,Christopher's Kryptonite ,-16007,Broncos D/ST,D/ST,D/ST,True,15.0,7.61,False
5,False,13,Christopher's Kryptonite ,4428850,Dontayvion Wicks,WR,WR,True,3.0,10.4,False
5,False,13,Christopher's Kryptonite ,17372,Chris Boswell,K,K,True,6.0,8.3,False
5,False,10,LaPorta Potty,4242335,Jonathan Taylor,RB,BE,False,0.0,0.0,False
5,False,10,LaPorta Potty,3043078,Derrick Henry,RB,RB,True,16.1,17.97,False
5,False,10,LaPorta Potty,4429160,De'Von Achane,RB,RB,True,2.2,14.25,False
5,False,10,LaPorta Potty,4430027,Sam LaPorta,TE,BE,False,0.0,0.0,True
5,False,10,LaPorta Potty,2976499,Amari Cooper,WR,WR,True,8.0,10.43,False
5,False,10,LaPorta Potty,2577417,Dak Prescott,QB,BE,False,16.38,18.09,False
5,False,10,LaPorta Potty,3121422,Terry McLaurin,WR,WR,True,12.4,10.95,False
5,False,10,LaPorta Potty,3916148,Tony Pollard,RB,BE,False,0.0,0.0,True
5,False,10,LaPorta Potty,4036378,Jordan Love,QB,QB,True,15.96,20.0,False
5,False,10,LaPorta Potty,4361411,Pat Freiermuth,TE,TE,True,7.7,7.02,False
5,False,10,LaPorta Potty,-16026,Seahawks D/ST,D/ST,D/ST,True,7.0,5.98,False
5,False,10,LaPorta Potty,3071353,E.J. Speed,LB,DP,True,7.0,10.12,False
5,False,10,LaPorta Potty,4429025,Quentin Johnston,WR,BE,False,0.0,0.0,True
5,False,10,LaPorta Potty,3886598,Jauan Jennings,WR,BE,False,1.8,8.4,False
5,False,10,LaPorta Potty,4241401,Trey Sermon,RB,RB/WR/TE,True,15.3,11.73,False
5,False,10,LaPorta Potty,3821683,Austin Seibert,K,K,True,10.0,8.41,False
5,False,10,LaPorta Potty,4428718,Tre Tucker,WR,BE,False,4.6,8.15,False
5,False,1,Too Much Bama In Me ,4569618,Garrett Wilson,WR,WR,True,22.6,11.2,False
5,False,1,Too Much Bama In Me ,4429795,Jahmyr Gibbs,RB,BE,False,0.0,0.0,True
5,False,1,Too Much Bama In Me ,4035687,Michael Pittman Jr.,WR,RB/WR/TE,True,12.2,10.97,False
5,False,1,Too Much Bama In Me ,4047365,Josh Jacobs,RB,RB,True,15.9,14.07,False
5,False,1,Too Much Bama In Me ,4426354,George Pickens,WR,WR,True,4.1,11.95,False
5,False,1,Too Much Bama In Me ,4361307,Trey McBride,TE,TE,True,8.3,10.01,False
5,False,1,Too Much Bama In Me ,3932905,Diontae Johnson,WR,BE,False,4.4,12.64,False
5,False,1,Too Much Bama In Me ,4040761,Devin Singletary,RB,BE,False,0.0,0.0,False
5,False,1,Too Much Bama In Me ,4426388,Jameson Williams,WR,BE,False,0.0,0.0,True
5,False,1,Too Much Bama In Me ,3046779,Jared Goff,QB,BE,False,0.0,0.0,True
5,False,1,Too Much Bama In Me ,4373678,Khalil Shakir,WR,BE,False,0.0,0.0,False
5,False,1,Too Much Bama In Me ,4372066,Jake Moody,K,K,True,8.0,8.43,False
5,False,1,Too Much Bama In Me ,4362887,Justin Fields,QB,QB,True,15.94,20.15,False
5,False,1,Too Much Bama In Me ,15835,Zach Ertz,TE,BE,False,3.0,5.64,False
5,False,1,Too Much Bama In Me ,-16028,Commanders D/ST,D/ST,D/ST,True,14.0,7.57,False
5,False,1,Too Much Bama In Me ,4240021,Cam Akers,RB,RB,True,11.7,11.25,False
5,False,1,Too Much Bama In Me ,4259166,Terrel Bernard,LB,DP,True,7.0,9.77,False
5,False,6,Thom-ASS,3929630,Saquon Barkley,RB,RB,True,0.0,0.0,True
5,False,6,Thom-ASS,4047646,A.J. Brown,WR,BE,False,0.0,0.0,True
5,False,6,Thom-ASS,15847,Travis Kelce,TE,TE,True,11.5,9.61,False
5,False,6,Thom-ASS,3054850,Alvin Kamara,RB,RB,True,9.6,17.53,False
5,False,6,Thom-ASS,3925357,Calvin Ridley,WR,WR,True,0.0,0.0,True
5,False,6,Thom-ASS,4429615,Zay Flowers,WR,WR,True,15.5,11.18,False
5,False,6,Thom-ASS,4361741,Brock Purdy,QB,QB,True,13.06,19.17,False
5,False,6,Thom-ASS,3128429,Courtland Sutton,WR,BE,False,4.2,9.32,False
5,False,6,Thom-ASS,4241416,Chuba Hubbard,RB,RB/WR/TE,True,15.5,13.42,False
5,False,6,Thom-ASS,15795,DeAndre Hopkins,WR,BE,False,0.0,0.0,True
5,False,6,Thom-ASS,-16005,Browns D/ST,D/ST,D/ST,True,3.0,3.54,False
5,False,6,Thom-ASS,3953687,Brandon Aubrey,K,K,True,9.0,8.1,False
5,False,6,Thom-ASS,4258595,Cole Kmet,TE,BE,False,7.2,5.79,False
5,False,6,Thom-ASS,4428209,Ricky Pearsall,WR,IR,False,0.0,0.0,False
5,False,6,Thom-ASS,3128390,Allen Lazard,WR,BE,False,12.4,6.32,False
5,False,6,Thom-ASS,8439,Aaron Rodgers,QB,BE,False,11.76,14.14,False
5,False,6,Thom-ASS,3129446,Robert Spillane,LB,DP,True,10.0,9.67,False
5,False,6,Thom-ASS,15864,Geno Smith,QB,BE,False,22.56,17.29,False
5,False,9,Men of Will,4262921,Justin Jefferson,WR,WR,True,12.2,13.9,False
5,False,9,Men of Will,4426515,Puka Nacua,WR,IR,False,0.0,0.0,False
5,False,9,Men of Will,3916387,Lamar Jackson,QB,QB,True,33.42,21.84,False
5,False,9,Men of Will,4047650,DK Metcalf,WR,WR,True,5.5,12.5,False
5,False,9,Men of Will,4360248,Kyle Pitts,TE,TE,True,12.3,5.97,False
5,False,9,Men of Will,4241474,Brian Robinson Jr.,RB,BE,False,13.8,14.54,False
5,False,9,Men of Will,4241457,Najee Harris,RB,RB,True,8.7,13.84,False
5,False,9,Men of Will,4248528,Christian Watson,WR,BE,False,0.0,0.0,False
5,False,9,Men of Will,4038941,Justin Herbert,QB,BE,False,0.0,0.0,True
5,False,9,Men of Will,4430034,Xavier Legette,WR,RB/WR/TE,True,1.3,8.78,False
5,False,9,Men of Will,-16006,Cowboys D/ST,D/ST,BE,False,8.0,4.62,False
5,False,9,Men of Will,3055899,Harrison Butker,K,K,True,13.0,7.97,False
5,False,9,Men of Will,2468609,Taysom Hill,TE,BE,False,0.0,0.0,False
5,False,9,Men of Will,4722893,Jaleel McLaughlin,RB,BE,False,10.0,7.74,False
5,False,9,Men of Will,3043116,Demarcus Robinson,WR,BE,False,10.3,8.12,False
5,False,9,Men of Will,-16009,Packers D/ST,D/ST,D/ST,True,11.0,4.45,False
5,False,9,Men of Will,4043130,Jordyn Brooks,LB,DP,True,7.0,9.92,False
5,False,9,Men of Will,4360516,Tyrone Tracy Jr.,RB,RB,True,13.5,9.1,False
5,False,5,Jones in for a Repeat,4362628,Ja'Marr Chase,WR,WR,True,37.3,13.36,False
5,False,5,Jones in for a Repeat,3126486,Deebo Samuel Sr.,WR,WR,True,2.5,14.37,False
5,False,5,Jones in for a Repeat,4567048,Kenneth Walker III,RB,RB,True,12.1,16.13,False
5,False,5,Jones in for a Repeat,3042519,Aaron Jones,RB,RB,True,5.8,15.65,False
5,False,5,Jones in for a Repeat,2576414,Raheem Mostert,RB,BE,False,10.8,5.59,False
5,False,5,Jones in for a Repeat,15818,Keenan Allen,WR,BE,False,4.8,7.21,False
5,False,5,Jones in for a Repeat,3121023,Dallas Goedert,TE,BE,False,0.0,0.0,True
5,False,5,Jones in for a Repeat,4430878,Jaxon Smith-Njigba,WR,RB/WR/TE,True,11.1,10.03,False
5,False,5,Jones in for a Repeat,3138826,Fred Warner,LB,BE,False,12.0,10.08,False
5,False,5,Jones in for a Repeat,3912547,Sam Darnold,QB,QB,True,5.26,14.87,False
5,False,5,Jones in for a Repeat,-16023,Steelers D/ST,D/ST,BE,False,7.0,4.08,False
5,False,5,Jones in for a Repeat,-16016,Vikings D/ST,D/ST,D/ST,True,18.0,6.16,False
5,False,5,Jones in for a Repeat,4426403,Nick Cross,S,DP,True,7.0,7.76,False
5,False,5,Jones in for a Repeat,3059915,Kareem Hunt,RB,BE,False,18.2,10.8,False
5,False,5,Jones in for a Repeat,4243331,Cade Otton,TE,TE,True,5.9,6.15,False
5,False,5,Jones in for a Repeat,3150744,Chase McLaughlin,K,K,True,16.0,8.22,False
5,False,5,Jones in for a Repeat,4688813,Josh Downs,WR,BE,False,11.4,9.16,False
5,False,11,ConcreteJungleWet DreamTomato,4430807,Bijan Robinson,RB,RB,True,9.2,15.69,False
5,False,11,ConcreteJungleWet DreamTomato,16800,Davante Adams,WR,BE,False,0.0,0.0,False
5,False,11,ConcreteJungleWet DreamTomato,4040715,Jalen Hurts,QB,BE,False,0.0,0.0,True
5,False,11,ConcreteJungleWet DreamTomato,4595348,Malik Nabers,WR,BE,False,0.0,0.0,False
5,False,11,ConcreteJungleWet DreamTomato,3116165,Chris Godwin,WR,WR,True,9.1,12.27,False
5,False,11,ConcreteJungleWet DreamTomato,4361579,Javonte Williams,RB,RB,True,13.6,11.33,False
5,False,11,ConcreteJungleWet DreamTomato,4428557,Tyjae Spears,RB,BE,False,0.0,0.0,True
5,False,11,ConcreteJungleWet DreamTomato,4635008,Keon Coleman,WR,WR,True,11.4,8.06,False
5,False,11,ConcreteJungleWet DreamTomato,4241985,J.K. Dobbins,RB,BE,False,0.0,0.0,True
5,False,11,ConcreteJungleWet DreamTomato,16733,Odell Beckham Jr.,WR,BE,False,0.0,0.93,False
5,False,11,ConcreteJungleWet DreamTomato,-16025,49ers D/ST,D/ST,D/ST,True,10.0,5.31,False
5,False,11,ConcreteJungleWet DreamTomato,4360234,Evan McPherson,K,K,True,3.0,8.13,False
5,False,11,ConcreteJungleWet DreamTomato,4426338,Bo Nix,QB,BE,False,23.14,14.42,False
5,False,11,ConcreteJungleWet DreamTomato,3116724,Germaine Pratt,LB,DP,True,11.0,9.76,False
5,False,11,ConcreteJungleWet DreamTomato,3122840,Deshaun Watson,QB,QB,True,8.4,15.51,False
5,False,11,ConcreteJungleWet DreamTomato,4572680,Tucker Kraft,TE,TE,True,22.8,8.47,False
5,False,11,ConcreteJungleWet DreamTomato,4569587,Wan'Dale Robinson,WR,RB/WR/TE,True,13.0,10.22,False
5,False,2,Pour One Out For Mahomies!!,3918298,Josh Allen,QB,QB,True,14.64,20.36,False
5,False,2,Pour One Out For Mahomies!!,4239996,Travis Etienne Jr.,RB,RB,True,10.0,12.04,False
5,False,2,Pour One Out For Mahomies!!,4258173,Nico Collins,WR,WR,True,14.8,14.87,False
5,False,2,Pour One Out For Mahomies!!,4569173,Rhamondre Stevenson,RB,RB,True,17.2,10.41,False
5,False,2,Pour One Out For Mahomies!!,2976212,Stefon Diggs,WR,WR,True,12.2,11.03,False
5,False,2,Pour One Out For Mahomies!!,3051876,Evan Engram,TE,BE,False,0.0,0.0,False
5,False,2,Pour One Out For Mahomies!!,4612826,Ladd McConkey,WR,BE,False,0.0,0.0,True
5,False,2,Pour One Out For Mahomies!!,4683062,Xavier Worthy,WR,RB/WR/TE,True,10.3,9.59,False
5,False,2,Pour One Out For Mahomies!!,3128720,Nick Chubb,RB,BE,False,0.0,0.0,False
5,False,2,Pour One Out For Mahomies!!,4032473,Rashid Shaheed,WR,BE,False,17.6,10.85,False
5,False,2,Pour One Out For Mahomies!!,3915189,Roquan Smith,LB,DP,True,14.0,10.24,False
5,False,2,Pour One Out For Mahomies!!,-16020,Jets D/ST,D/ST,D/ST,True,11.0,6.78,False
5,False,2,Pour One Out For Mahomies!!,4431452,Drake Maye,QB,BE,False,0.0,0.0,False
5,False,2,Pour One Out For Mahomies!!,14993,Greg Zuerlein,K,K,True,5.0,7.4,False
5,False,2,Pour One Out For Mahomies!!,2577327,Tyler Lockett,WR,BE,False,9.5,8.11,False
5,False,2,Pour One Out For Mahomies!!,16460,Adam Thielen,WR,IR,False,0.0,0.0,False
5,False,2,Pour One Out For Mahomies!!,3116164,Mike Gesicki,TE,TE,True,4.1,5.77,False
5,False,12,Rule  #76,3116406,Tyreek Hill,WR,WR,True,9.9,10.61,False
5,False,12,Rule  #76,4432708,Marvin Harrison Jr.,WR,WR,True,4.6,13.23,False
5,False,12,Rule  #76,4379399,James Cook,RB,RB,True,16.9,14.29,False
5,False,12,Rule  #76,4241478,DeVonta Smith,WR,BE,False,0.0,0.0,True
5,False,12,Rule  #76,4385690,Dalton Kincaid,TE,TE,True,4.4,8.15,False
5,False,12,Rule  #76,3917315,Kyler Murray,QB,QB,True,24.1,17.33,False
5,False,12,Rule  #76,4569987,Jaylen Warren,RB,BE,False,0.0,0.0,False
5,False,12,Rule  #76,4678008,Jonathon Brooks,RB,IR,False,0.0,0.0,False
5,False,12,Rule  #76,4035676,Zack Moss,RB,RB,True,6.7,11.33,False
5,False,12,Rule  #76,4038815,Rico Dowdle,RB,BE,False,18.4,9.3,False
5,False,12,Rule  #76,4432773,Brian Thomas Jr.,WR,RB/WR/TE,True,21.7,10.4,False
5,False,12,Rule  #76,15683,Justin Tucker,K,K,True,13.0,8.38,False
5,False,12,Rule  #76,4241463,Jerry Jeudy,WR,BE,False,2.1,8.48,False
5,False,12,Rule  #76,4036133,T.J. Hockenson,TE,BE,False,0.0,0.0,False
5,False,12,Rule  #76,12483,Matthew Stafford,QB,BE,False,12.4,14.35,False
5,False,12,Rule  #76,3917657,Zack Baun,LB,BE,False,0.0,0.0,True
5,False,12,Rule  #76,-16034,Texans D/ST,D/ST,D/ST,True,3.0,3.73,False
5,False,12,Rule  #76,2510863,Eric Kendricks,LB,DP,True,12.0,9.78,False
5,False,3,Jim Ward's Ole Dick Necks,4241389,CeeDee Lamb,WR,WR,True,8.9,17.37,False
5,False,3,Jim Ward's Ole Dick Necks,4361529,Isiah Pacheco,RB,IR,False,0.0,0.0,False
5,False,3,Jim Ward's Ole Dick Necks,4697815,Rachaad White,RB,RB,True,8.1,10.34,False
5,False,3,Jim Ward's Ole Dick Necks,2977187,Cooper Kupp,WR,BE,False,0.0,0.0,False
5,False,3,Jim Ward's Ole Dick Necks,4432577,C.J. Stroud,QB,QB,True,15.94,17.62,False
5,False,3,Jim Ward's Ole Dick Necks,4428331,Rashee Rice,WR,BE,False,0.0,0.0,False
5,False,3,Jim Ward's Ole Dick Necks,3068267,Austin Ekeler,RB,BE,False,10.7,9.21,False
5,False,3,Jim Ward's Ole Dick Necks,3040151,George Kittle,TE,TE,True,18.4,10.01,False
5,False,3,Jim Ward's Ole Dick Necks,4372019,Jerome Ford,RB,RB,True,6.4,11.49,False
5,False,3,Jim Ward's Ole Dick Necks,4373626,Tyler Allgeier,RB,BE,False,5.0,7.01,False
5,False,3,Jim Ward's Ole Dick Necks,4040655,Darnell Mooney,WR,WR,True,27.0,10.31,False
5,False,3,Jim Ward's Ole Dick Necks,16731,Brandin Cooks,WR,BE,False,0.0,0.0,False
5,False,3,Jim Ward's Ole Dick Necks,2971573,Ka'imi Fairbairn,K,K,True,16.0,8.06,False
5,False,3,Jim Ward's Ole Dick Necks,-16018,Saints D/ST,D/ST,BE,False,-1.0,4.3,False
5,False,3,Jim Ward's Ole Dick Necks,14979,Bobby Wagner,LB,DP,True,11.0,10.01,False
5,False,3,Jim Ward's Ole Dick Necks,-16015,Dolphins D/ST,D/ST,D/ST,True,7.0,6.49,False
5,False,3,Jim Ward's Ole Dick Necks,4360797,Tutu Atwell,WR,RB/WR/TE,True,9.5,9.33,False
5,False,3,Jim Ward's Ole Dick Necks,4048244,Alexander Mattison,RB,BE,False,9.1,10.17,False
5,False,4,Injured Reserve ,3117251,Christian McCaffrey,RB,BE,False,0.0,0.0,False
5,False,4,Injured Reserve ,3116385,Joe Mixon,RB,BE,False,0.0,0.0,False
5,False,4,Injured Reserve ,4372016,Jaylen Waddle,WR,BE,False,6.6,7.18,False
5,False,4,Injured Reserve ,4360438,Brandon Aiyuk,WR,WR,True,18.7,11.61,False
5,False,4,Injured Reserve ,3915416,DJ Moore,WR,RB/WR/TE,True,25.0,11.41,False
5,False,4,Injured Reserve ,3915511,Joe Burrow,QB,QB,True,33.78,17.71,False
5,False,4,Injured Reserve ,4366031,Tank Dell,WR,BE,False,5.3,9.02,False
5,False,4,Injured Reserve ,3123076,David Njoku,TE,IR,False,1.9,6.61,False
5,False,4,Injured Reserve ,4429205,Jordan Addison,WR,WR,True,6.1,8.77,False
5,False,4,Injured Reserve ,3124005,Zaire Franklin,LB,DP,True,10.0,9.92,False
5,False,4,Injured Reserve ,4242431,Ty Chandler,RB,BE,False,4.9,4.93,False
5,False,4,Injured Reserve ,-16033,Ravens D/ST,D/ST,D/ST,True,-1.0,5.02,False
5,False,4,Injured Reserve ,3916433,Jakobi Meyers,WR,BE,False,10.2,8.99,False
5,False,4,Injured Reserve ,3049899,Younghoe Koo,K,K,True,16.0,8.07,False
5,False,4,Injured Reserve ,3052587,Baker Mayfield,QB,BE,False,23.4,16.46,False
5,False,4,Injured Reserve ,4360294,Antonio Gibson,RB,RB,True,6.1,8.74,False
5,False,4,Injured Reserve ,4242557,Colby Parkinson,TE,TE,True,8.7,8.16,False
5,False,4,Injured Reserve ,4714365,Carson Steele,RB,RB,True,1.2,6.62,False
5,False,8,SCLSU Mud Dogs,4427366,Breece Hall,RB,RB,True,5.2,14.36,False
5,False,8,SCLSU Mud Dogs,4426502,Drake London,WR,WR,True,27.4,12.44,False
5,False,8,SCLSU Mud Dogs,4361370,Chris Olave,WR,WR,True,2.0,11.17,False
5,False,8,SCLSU Mud Dogs,4429084,Anthony Richardson,QB,BE,False,0.0,0.0,False
5,False,8,SCLSU Mud Dogs,4361777,Zamir White,RB,BE,False,0.0,0.0,False
